"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000268758",11.4038193277136,-5.48691895028892,2.1213970886201,-2.58646482533733,0.00969660668297627,0.237203075624076,"ADGRE4P"
"ENSG00000167703",397.162076065341,-1.07676499873679,0.416988346137778,-2.58224242646103,0.0098160604887099,0.238175616539996,"SLC43A2"
"ENSG00000254198",10.7404467046655,6.73471170177394,2.61241759695065,2.57796139087221,0.00993851017934558,0.240495851586836,NA
"ENSG00000090339",22.2318757204936,-2.57925330551117,1.00381470571012,-2.56945160380624,0.0101859618391783,0.243489806167284,"ICAM1"
"ENSG00000070808",43.7871420243362,-1.59762390514971,0.623962035561882,-2.56045049874073,0.0104536554724,0.246912891465334,"CAMK2A"
"ENSG00000276068",507.814939480098,-2.72775509510339,1.06578963250178,-2.5593747695785,0.0104860628651776,0.246912891465334,"NAIP"
"ENSG00000140839",7.9432805251028,5.43210778816284,2.12679868499405,2.55412410515856,0.0106455305133416,0.249671843285706,"CLEC18B"
"ENSG00000183454",27.1422049388968,-2.27115614579388,0.890359881802887,-2.55082938058151,0.0107466922142499,0.250910075642857,"GRIN2A"
"ENSG00000183971",61.8755039265676,1.38604098190188,0.544446017907471,2.54578220119784,0.0109033193587436,0.253160225077312,"NPW"
"ENSG00000197837",50.6624453974743,-1.49871870744737,0.588867299589582,-2.54508733715036,0.0109250409311497,0.253160225077312,"H4C16"
"ENSG00000221955",78.2660934797153,-1.12271353302632,0.442573863605112,-2.53678227602719,0.0111876508845711,0.256529115103894,"SLC12A8"
"ENSG00000012171",94.0715447054017,-1.12483066537588,0.444978402348275,-2.52783204631918,0.0114769240383657,0.260497120167006,"SEMA3B"
"ENSG00000276438",12.9427301424418,-3.74589990954163,1.48796714424271,-2.51746143994872,0.0118203907374234,0.264827841350035,"PPP2R3B"
"ENSG00000242571",9.87729236817703,-4.74239182165764,1.8840176249645,-2.51716956296892,0.0118301879940538,0.264827841350035,"RPL21P11"
"ENSG00000151917",169.159060045107,1.00482859064319,0.400726776348881,2.50751546926419,0.0121583259569665,0.267131868176809,"BEND6"
"ENSG00000122787",70.0681587610451,-1.30934809980322,0.522249071558093,-2.50713341796257,0.0121714760080561,0.267131868176809,"AKR1D1"
"ENSG00000124882",144.478485869711,-1.01663890924627,0.408260475437592,-2.49017225622097,0.0127681195786042,0.27451457093999,"EREG"
"ENSG00000232662",94.2055070626619,-1.61692356828787,0.650974616699781,-2.48385040953688,0.0129970392674557,0.277110476937869,"LDHBP1"
"ENSG00000255585",26.1980512947979,-1.87649671091337,0.755753130652131,-2.4829493055413,0.0130299629446113,0.277482500664876,"LOC651337"
"ENSG00000233388",33.3702106338139,-2.8327616314777,1.14922668514519,-2.46492851940679,0.0137040587292335,0.286062255033628,"LOC100131536"
"ENSG00000276061",126.313197860969,-1.08461869183484,0.441109477248414,-2.45884241390721,0.0139385785476296,0.288939482008724,"NDUFA3"
"ENSG00000204179",110.590480828564,-1.1305465734939,0.460925560866727,-2.4527747416915,0.0141759078884265,0.290146328014651,"PTPN20"
"ENSG00000185155",37.0725381276219,-1.92698721197276,0.785725365675447,-2.45249459436279,0.0141869510999246,0.290146328014651,"MIXL1"
"ENSG00000069812",71.3644614606843,1.11012072649963,0.452819780505316,2.45157295306494,0.0142233351360704,0.290146328014651,"HES2"
"ENSG00000231784",36.859470798798,1.9955194077101,0.815093044676318,2.44821057024544,0.0143567723895266,0.291185819034538,"DBIL5P"
"ENSG00000187857",44.9574879773268,-1.6544384021795,0.678867906882519,-2.43705496372184,0.0148074284621874,0.294225228239818,"OR6C75"
"ENSG00000136634",34.6288128940463,2.21360029478455,0.909888714564913,2.43282531077774,0.0149815268885122,0.294614916125543,"IL10"
"ENSG00000002079",14.015241081763,-2.83071006502667,1.16416831076483,-2.43152990753283,0.0150352069877581,0.294829086653263,"MYH16"
"ENSG00000275748",224.149233196428,1.01609950267318,0.418156005106001,2.42995315209117,0.0151007745739019,0.295280249601565,"ARL17A"
"ENSG00000129204",89.0705090624234,-1.38783918925152,0.5727622970303,-2.42306310392163,0.0153902530145889,0.298498677532488,"USP6"
"ENSG00000267368",7.70578446758689,5.3566862631842,2.21208031794285,2.42156047397307,0.0154540294680839,0.298498677532488,"UPK3BL1"
"ENSG00000244346",21.0115878345825,-2.45064840759698,1.01214514012594,-2.42124208321747,0.0154675728229538,0.298498677532488,NA
"ENSG00000135828",20.9325796158938,-2.2083192738058,0.914510753283664,-2.41475484665058,0.0157458035654118,0.300468826203933,"RNASEL"
"ENSG00000225349",6.98865385274448,-4.94713438764478,2.04944464235377,-2.41389022440881,0.0157832168124957,0.300468826203933,"ANKRD49P2"
"ENSG00000204173",48.3881050009172,-1.41564651496562,0.587016484457845,-2.41159584517132,0.0158828766567476,0.300855058354477,"LRRC37A5P"
"ENSG00000144115",26.4682728631467,-1.87728180884968,0.77941804598082,-2.40856857052534,0.0160152174544396,0.301188210325966,"THNSL2"
"ENSG00000116661",111.493058801224,-1.00550090713614,0.417491636811768,-2.40843365106613,0.0160211381139863,0.301188210325966,"FBXO2"
"ENSG00000166546",26.451383464652,-1.87636675256723,0.780929093301778,-2.40273639266522,0.0162729131131951,0.303076838645512,"BEAN1"
"ENSG00000227322",134.791770431653,-1.08982838854429,0.45418566267898,-2.39952177731905,0.0164165032894566,0.303688422830416,"RXRB"
"ENSG00000203414",56.9757987654655,-1.64830438777166,0.687096070226873,-2.39894311610224,0.0164424687635372,0.303688422830416,NA
"ENSG00000105609",57.3370140929003,-1.72011571115529,0.717327098928459,-2.39795166490265,0.0164870406640659,0.303688422830416,"LILRB5"
"ENSG00000136286",36.4527536590624,-1.64176006484412,0.685236157842849,-2.3959040194441,0.0165794311300469,0.303688422830416,"MYO1G"
"ENSG00000002746",71.9849411408396,-1.33496091618853,0.559574975959954,-2.38566943401713,0.0170480672645769,0.307843800726212,"HECW1"
"ENSG00000236478",34.380446916329,-1.64148711705269,0.689291596737562,-2.38141176364531,0.0172464219400834,0.31017612016814,NA
"ENSG00000235396",28.0322549420742,-7.66865128590932,3.22439932400646,-2.37831934426183,0.0173917566626767,0.31091883222179,"NOTCH4"
"ENSG00000268864",67.6882330377235,-1.50043726825106,0.632142408322783,-2.37357476495219,0.0176168260738047,0.313380266199793,"LOC284379"
"ENSG00000129214",9.73841796575295,-3.20420838327442,1.35405974815362,-2.36637148962122,0.0179634094540204,0.31796830692995,"SHBG"
"ENSG00000162572",79.4875376101363,-1.32415018357082,0.559899152241772,-2.36497979728863,0.0180310545042293,0.318223266058401,"SCNN1D"
"ENSG00000119042",46.3504836636342,-1.42422435733704,0.602897190943101,-2.36230053603195,0.0181619120095536,0.319148554177607,"SATB2"
"ENSG00000186452",28.5993977635986,-2.35962532949943,0.998958698269485,-2.36208497266909,0.0181724763713868,0.319148554177607,"TMPRSS12"
"ENSG00000165583",10.3965285541181,-5.37072056287782,2.2745757719006,-2.36119659288823,0.0182160710257787,0.31928872880082,"SSX5"
"ENSG00000231922",13.3656595828668,-2.78426626824352,1.18222098202229,-2.35511491555563,0.0185169783154623,0.322044556910334,NA
"ENSG00000284990",9.40048286628157,-3.38839355159809,1.44034774903015,-2.35248297078233,0.0186485436455297,0.322118581583104,"USP17L2"
"ENSG00000206159",110.658862150423,-1.17061066481381,0.497798934087634,-2.35157326513626,0.0186942077144746,0.322118581583104,"GYG2P1"
"ENSG00000243649",11.9249847635929,-2.73470467690304,1.16299120694452,-2.35144054449717,0.0187008780005583,0.322118581583104,"CFB"
"ENSG00000163762",13.0865328256304,-3.90671918886895,1.67154083655495,-2.33719637799619,0.0194289754250458,0.326505115601215,"TM4SF18"
"ENSG00000134184",124.045152146666,1.37296508399742,0.587939377458725,2.3352153923281,0.0195321714381231,0.326613193865719,"GSTM1"
"ENSG00000112280",44.9295973601777,-1.69122822260822,0.72425446522262,-2.33512985258347,0.0195366382466508,0.326613193865719,"COL9A1"
"ENSG00000242550",14.7175532315926,-2.63622767492544,1.12900185365547,-2.3350073929373,0.0195430345324011,0.326613193865719,"SERPINB10"
"ENSG00000281965",117.583791526749,-1.13464539505704,0.486089900399493,-2.33422952035114,0.0195837069364899,0.326960380892179,NA
"ENSG00000133454",48.8858919008556,-1.2246522188114,0.527904464834218,-2.31983682728653,0.0203497060319879,0.330891748801748,"MYO18B"
"ENSG00000154856",88.670439423928,1.00306531773494,0.43301887964525,2.31644707629538,0.02053387090968,0.33200436364425,"APCDD1"
"ENSG00000129422",87.7447951428636,1.30299040347937,0.562838168319257,2.31503561204874,0.0206109832204254,0.332657931958999,"MTUS1"
"ENSG00000206279",8.40472496602444,-7.46961734672612,3.22733264591938,-2.31448634716061,0.0206410593049834,0.332837081292857,"DAXX"
"ENSG00000225636",10.7377269125015,-3.11858487998779,1.3485243419116,-2.31259072088164,0.0207451521850307,0.332853298669233,"HNRNPA3P15"
"ENSG00000284254",113.668189197204,1.24395249882688,0.539448084582122,2.30597259380482,0.0211121637494001,0.334123749506172,"HNRNPH1"
"ENSG00000179954",64.2004616238039,-1.09906498966406,0.476800308950305,-2.30508447463822,0.0211618428239251,0.334358907309189,"SSC5D"
"ENSG00000168405",58.799705881781,-1.29475875140968,0.564134223600847,-2.29512533940111,0.0217259422988768,0.339049496397877,"CMAHP"
"ENSG00000228712",8.36706369381402,-7.46120955269252,3.2521887505779,-2.29421172168027,0.0217783403395351,0.339276646940229,"HSD17B8"
"ENSG00000224736",89.4549103554712,-1.25827036548042,0.548842378391839,-2.29258966694095,0.0218716398372369,0.339844344819319,"HLA-V"
"ENSG00000148655",97.095273135351,-1.20287410914935,0.525054230352493,-2.29095213334785,0.021966182262208,0.340722849605235,"LRMDA"
"ENSG00000264324",38.9717285813933,-1.38442767087563,0.605762101303093,-2.28543130693964,0.0222875500399625,0.343626878561107,NA
"ENSG00000248162",22.0263033531605,-1.97478752183588,0.876068970678586,-2.25414617790452,0.0241869734308283,0.362017212511004,NA
"ENSG00000232752",46.716643834672,-1.38664808451448,0.617704109012959,-2.24484193043533,0.0247782819053623,0.365678496168767,"MTCO3P21"
"ENSG00000231738",54.405678999617,-1.84437191532515,0.821976674851066,-2.24382512515861,0.0248436551609374,0.36623492303419,"TSPAN19"
"ENSG00000165169",82.0627591828043,-1.32805201588485,0.592153065075297,-2.2427512314168,0.0249128609315159,0.366458170109115,"DYNLT3"
"ENSG00000187550",15.5160165847943,-2.56600054681026,1.14481252191036,-2.24141551363218,0.0249991725410854,0.367125440486653,"SBK2"
"ENSG00000232280",7.89570927699125,7.3933228201771,3.30259775121437,2.23863860424981,0.025179440279457,0.367347738546768,"FLOT1"
"ENSG00000147082",47.3365421774963,-1.70679740256341,0.762802388283949,-2.23753547285442,0.0252513635736136,0.367347738546768,"CCNB3"
"ENSG00000163564",16.9509924447157,-2.29004310793981,1.02533987344535,-2.23344782276418,0.0255194275072797,0.368132626414346,"PYHIN1"
"ENSG00000173083",68.725567408254,-1.40837564327869,0.631670441547129,-2.22960510836822,0.0257736704258968,0.369718147525405,"HPSE"
"ENSG00000234769",252.230830556573,1.16426254896629,0.522804257736338,2.22695689971495,0.0259501544575479,0.370235075350892,NA
"ENSG00000227772",10.9290183341849,5.36006866125286,2.40954993870303,2.22451030176116,0.0261141301747522,0.371237876208537,"MICB"
"ENSG00000153303",39.4031324552413,-1.46005768929001,0.656458720201371,-2.22414242413008,0.0261388633419348,0.371237876208537,"FRMD1"
"ENSG00000130182",10.4717115411975,-4.84476857572093,2.17844370310977,-2.22395858511511,0.0261512308013849,0.371237876208537,"ZSCAN10"
"ENSG00000189058",11.0294426003883,-2.96411317008843,1.3362761370766,-2.21818910616266,0.026541941209407,0.374020508742137,"APOD"
"ENSG00000230358",15.2863270456117,-2.38318419893644,1.07628953925121,-2.21425937168771,0.026810941743388,0.37558359093804,"SPDYE21"
"ENSG00000124019",22.1239252459866,-2.0432760922558,0.923496784908221,-2.21254272418378,0.0269291875504841,0.376358728120382,"FAM124B"
"ENSG00000283765",84.7607135628449,1.07109030587522,0.484143753336976,2.21233941054222,0.0269432219403261,0.376358728120382,NA
"ENSG00000171722",71.7361254707333,-1.11244727989474,0.503823053312915,-2.20801186563374,0.0272434460318786,0.378390573816898,"SPATA46"
"ENSG00000267587",13.1382012193883,-2.34135166012555,1.06132819174201,-2.20605810562949,0.0273799315550151,0.379070310207539,NA
"ENSG00000275013",196.21215091381,-1.32209800952409,0.599845764025893,-2.20406325894637,0.0275198955844901,0.379374779360096,"PRAME"
"ENSG00000270518",144.672196516504,-1.00800521807098,0.457605703917084,-2.20278114857945,0.0276101774784805,0.379661113778094,NA
"ENSG00000230863",23.8184656274623,-1.91565151334415,0.870778558866179,-2.19992958466785,0.0278118913244567,0.381079251527047,NA
"ENSG00000282377",34.1324673546828,-2.99145566647103,1.36039842902701,-2.19895554320112,0.027881083575653,0.381353411348178,NA
"ENSG00000165685",58.7780050689735,-1.85400380107426,0.844300642121813,-2.1959047625677,0.028098760785338,0.383439025602661,"TMEM52B"
"ENSG00000104970",113.147062247747,-1.93802237173413,0.882866810860215,-2.19514693257733,0.028153059520789,0.383627217932618,"KIR3DX1"
"ENSG00000167207",26.7068312065912,-1.67872870792394,0.766414286479896,-2.19036719113661,0.0284976174526169,0.385650489245045,"NOD2"
"ENSG00000240563",43.0391894564635,-1.5110377612891,0.690041855592863,-2.18977696648686,0.0285404159962174,0.385650489245045,"L1TD1"
"ENSG00000225164",8.41342510271188,-4.29725286135932,1.96513829536559,-2.1867432289593,0.0287612739205207,0.386010104406221,"PRRC2A"
"ENSG00000233606",37.0523887505606,-1.80171392388685,0.823979639817957,-2.18660005274512,0.0287717335010637,0.386010104406221,NA
"ENSG00000255753",14.1077267992307,-2.06637798916282,0.945231786195988,-2.18610717428241,0.0288077652419636,0.386010104406221,NA
"ENSG00000259699",108.394913332293,-1.27924671439805,0.58537278004254,-2.18535394540396,0.0288629048795848,0.386010104406221,NA
"ENSG00000104938",74.4695674445229,-1.40191202509952,0.642036763945274,-2.18353855079086,0.0289961732077285,0.387076690574419,"CLEC4M"
"ENSG00000230666",93.0978359473697,-1.07397631304789,0.492324784659971,-2.18143864885787,0.0291509876136992,0.387296622136242,"CEACAM22P"
"ENSG00000277177",43.5875598292196,-2.24071782998614,1.027411593592,-2.18093492808683,0.0291882298265807,0.387397593649459,"LILRA6"
"ENSG00000186952",32.3786994484003,-1.52898897185367,0.70142374704142,-2.17983633759606,0.0292695953263406,0.387616775329848,"TMEM232"
"ENSG00000154162",20.3844884718583,4.25553759166216,1.95908601083359,2.17220559389908,0.0298401589451436,0.392048078969705,"CDH12"
"ENSG00000131095",80.4109507603725,-1.02595661142566,0.472749793685204,-2.17018944297801,0.029992497508197,0.392551440014219,"GFAP"
"ENSG00000204580",213.494903736473,-1.11670565085124,0.516720038758956,-2.16114252803765,0.0306843312983857,0.397186814261339,"DDR1"
"ENSG00000206340",7.34162441544801,7.28833466216175,3.37323082656274,2.16063917262028,0.0307232229870323,0.397186814261339,"C4A"
"ENSG00000188674",28.1649299537882,-1.88442021422455,0.873310514206704,-2.15778945010906,0.0309442054995214,0.397587102466105,"C2orf80"
"ENSG00000285277",14.9315161522814,-2.3841703188119,1.10680647176947,-2.15409864291838,0.03123243695323,0.400020590720262,"LOC154761"
"ENSG00000197927",60.6338034146134,1.03410294073033,0.480481204476102,2.15222350239043,0.031379755431412,0.400637399064724,"NBEAP2"
"ENSG00000080572",28.0429416648536,-1.67751001172608,0.780866150459899,-2.14826831812097,0.0316924462000552,0.401274576307267,"DNAAF6"
"ENSG00000168658",10.5748446346817,-2.48171904500456,1.15913964679066,-2.14100091552882,0.0322739642301643,0.405163514754828,"VWA3B"
"ENSG00000234623",7.19671720772598,-5.71338355046366,2.66923955206442,-2.14045365319305,0.0323181225041875,0.405163514754828,"MOG"
"ENSG00000181513",59.6335224453855,-1.09797699469148,0.514981712757396,-2.13206987256406,0.0330011029060163,0.407984525114227,"ACBD4"
"ENSG00000196600",29.0623677430385,-1.49392669138812,0.702030811960097,-2.12800729816547,0.0333364784840024,0.409702807194412,"SLC22A25"
"ENSG00000143217",13.7746608200724,-2.12734256498373,0.999979506638119,-2.12738616227822,0.0333880109436843,0.409867102589103,"NECTIN4"
"ENSG00000179046",57.4430156763041,-1.34599736709158,0.63280898263843,-2.12702000764842,0.0334184208346031,0.409867102589103,"TRIML2"
"ENSG00000188372",112.323459046357,-1.09153211079408,0.513440971212778,-2.1259154839471,0.0335102973793463,0.410539758718164,"ZP3"
"ENSG00000267710",17.4250874148395,-2.05340027273842,0.966518628766111,-2.12453253524959,0.0336256384554522,0.410539758718164,"EDDM13"
"ENSG00000184860",66.7155569075826,-1.08400754246375,0.510615926018427,-2.12294111332639,0.0337587867036081,0.411312043776642,"SDR42E1"
"ENSG00000110446",7.69906333494914,-3.16412823054058,1.49166779726848,-2.12120167528901,0.0339048343568831,0.411756810801811,"SLC15A3"
"ENSG00000230060",46.4955275501685,-1.36042534210204,0.641579747576205,-2.12043062026432,0.0339697467074204,0.411756810801811,"MPIG6B"
"ENSG00000237889",1640.0322178241,-1.04803347476163,0.494371655164528,-2.11993034756987,0.0340119196726029,0.411756810801811,"DDX39B"
"ENSG00000189401",17.0700457155078,-2.3111512153853,1.09150727726913,-2.11739423411598,0.0342264031448392,0.413485479127253,"OTUD6A"
"ENSG00000282972",32.1954114482357,-1.56241507398478,0.738610989969968,-2.11534230495042,0.0344007832828678,0.413986875869196,"GNG4"
"ENSG00000259619",65.9906711939172,-1.08177709330858,0.512052956014324,-2.11262737691981,0.0346326735985936,0.414801571634663,NA
"ENSG00000160219",10.2592800665426,3.29746992601518,1.56255333687738,2.1103087159923,0.0348317733331884,0.415295789584641,"GAB3"
"ENSG00000277795",12.9568703734834,-2.79410170698368,1.32930109544396,-2.10193290034904,0.0355591540359868,0.4186547544447,NA
"ENSG00000141579",12.7945642768229,-2.33711597602319,1.11246937713745,-2.10083623338643,0.0356553445835377,0.419162847447936,"ZNF750"
"ENSG00000116701",7.14651060695528,-3.14466319830233,1.49759093600327,-2.09981452391447,0.035745160113874,0.419162847447936,"NCF2"
"ENSG00000169946",25.8737238603087,-1.64689026136555,0.784513811184256,-2.09924954524319,0.0357949085630644,0.419162847447936,"ZFPM2"
"ENSG00000233436",14.0369799990699,-2.18592582547446,1.04156438159048,-2.09869487101367,0.0358438071008228,0.419162847447936,"BTBD18"
"ENSG00000206190",54.9998104824623,-1.57495340615825,0.754122177975201,-2.08845920748142,0.0367564314339257,0.424391224753202,"ATP10A"
"ENSG00000184492",32.7677416735507,-1.38672036535587,0.666078812070819,-2.08191634417045,0.0373501116114925,0.427393012958311,"FOXD4L1"
"ENSG00000263266",13.20270703985,2.41942754433275,1.16378661124135,2.07892711684668,0.0376240498874878,0.428255254928519,"RPS7P1"
"ENSG00000078589",13.8610139071246,-2.31484129586909,1.11411292692613,-2.07774386233521,0.0377329568125477,0.428255254928519,"P2RY10"
"ENSG00000062096",9.66031210096054,2.58420550281663,1.24453055969776,2.07645001778359,0.0378523493104154,0.428640913442195,"ARSF"
"ENSG00000278268",140.560873584228,3.92666154401699,1.89268823230689,2.07464783528083,0.0380191852835122,0.429373419175586,"MOAP1"
"ENSG00000254866",19.8608680561435,1.83161983243967,0.882889656467857,2.07457389382877,0.038026043703688,0.429373419175586,NA
"ENSG00000277897",8.43019797125801,6.68188325863898,3.22264287553507,2.07341722825231,0.0381334669580307,0.42950452011586,"GSTT2"
"ENSG00000204351",85.785664907506,-1.05720193513007,0.510481817966631,-2.07098842293963,0.0383598779636123,0.430051937026231,"SKIC2"
"ENSG00000164669",48.3672709326505,1.26173403335419,0.609431446561871,2.07034612419872,0.0384199431702218,0.430051937026231,"INTS4P1"
"ENSG00000101017",17.7569876195971,-2.14684974091263,1.03757843343477,-2.06909634176353,0.0385370469599478,0.430802860996773,"CD40"
"ENSG00000172404",18.9401886253052,-1.87668656441922,0.909334563639714,-2.06380208061988,0.0390364857285311,0.432342943544342,"DNAJB7"
"ENSG00000275568",33.8220928743081,-2.44855680152768,1.18700828108371,-2.06279673069525,0.0391319447928235,0.432834739251657,"ARHGAP11A"
"ENSG00000228663",14.9356187188283,-2.14935519303314,1.04401170796487,-2.05874625412291,0.039518552738876,0.434461783666944,NA
"ENSG00000176253",75.7098565498313,1.06042555781707,0.516232270428594,2.05416363633499,0.0399598566085954,0.437219468035595,"OR4K13"
"ENSG00000124260",85.7241734087332,-1.05196225167564,0.512798869808099,-2.05141296834236,0.0402267472044399,0.439017531419849,"MAGEA10"
"ENSG00000126861",12.1915906966584,-2.42192893094631,1.18188625843729,-2.04920643899238,0.04044193271309,0.44056154038786,"OMG"
"ENSG00000185873",25.9636146663671,-1.77778860544159,0.870020447648726,-2.04338715284928,0.0410141282230207,0.444633816908697,"TMPRSS11B"
"ENSG00000267360",34.7066831200373,-1.40136476511469,0.68642621773257,-2.04153735523642,0.0411974447993588,0.444738942021254,NA
"ENSG00000204344",113.916726741314,-1.02231844469025,0.502223984082113,-2.03558268241348,0.0417922782034489,0.448460407220852,"STK19"
"ENSG00000175544",101.122520751623,-1.27289599005038,0.625724778637123,-2.0342745461077,0.0419239220803776,0.449335234203975,"CABP4"
"ENSG00000062524",25.6640550232271,-1.53483247894603,0.755775440886347,-2.03080491362094,0.0422747884006376,0.450671361957095,"LTK"
"ENSG00000171931",53.4442058469273,-1.22775861145397,0.605177008973711,-2.02875950878581,0.0424827913566198,0.451278988042388,"FBXW10"
"ENSG00000274810",17.820510046692,1.96537289256583,0.970173503651056,2.02579526772225,0.0427857690837675,0.452780297706618,"NPHP3-ACAD11"
"ENSG00000164124",9.87444787032731,-3.83030398228689,1.89123704045655,-2.02529027316547,0.0428375667229938,0.452780297706618,"TMEM144"
"ENSG00000187889",13.6532608938928,-2.18693069212655,1.07983803066575,-2.02523955447119,0.0428427719027051,0.452780297706618,"FYB2"
"ENSG00000196666",19.491060274128,-1.87919955892598,0.93133065717104,-2.01775765079412,0.0436165074050769,0.456560183467854,"FAM180B"
"ENSG00000179938",45.1380040570051,-1.4472677182562,0.719351740385473,-2.01190549352207,0.0442299002076198,0.459385291161898,"GOLGA8J"
"ENSG00000186364",55.8840243431424,-1.02001210614858,0.507113655691534,-2.01140729440154,0.0442824535023661,0.459385291161898,"NUDT17"
"ENSG00000270249",29.5507313650297,-1.87623928446403,0.933013470672616,-2.01094554734718,0.0443312086418027,0.459385291161898,NA
"ENSG00000278165",36.9826774498768,9.62174269169185,4.78543113085489,2.0106323607196,0.0443643032977648,0.459385291161898,"DUSP8"
"ENSG00000275861",180.706329244675,-5.66903330591687,2.82532671822524,-2.00650539611855,0.0448023536150134,0.462759794165211,"TBC1D3I"
"ENSG00000158125",27.4656921087198,-2.03875964281198,1.01651110360824,-2.00564424291592,0.0448942179688629,0.46286333523424,"XDH"
"ENSG00000241057",59.2667795130048,-1.04264864978877,0.520364490604357,-2.00368908450657,0.0451033762745651,0.46286333523424,NA
"ENSG00000273024",51.6578643468868,-1.33127574220875,0.666646053860664,-1.99697535821161,0.0458278599262807,0.465838637379898,"INTS4P2"
"ENSG00000164309",21.3174311176725,-1.89926433512874,0.952224550768354,-1.99455510110111,0.0460914246601099,0.467133058397394,"CMYA5"
"ENSG00000217512",7.38445703959225,-4.11208017349413,2.06575376020097,-1.99059551661863,0.0465253735565871,0.468914727369602,"LOC100419073"
"ENSG00000217929",15.3126760515253,-2.68276017310609,1.35115022205063,-1.98553804700893,0.0470846414467777,0.471661846805682,NA
"ENSG00000164796",35.6699030400567,-1.51575655841374,0.764943776647792,-1.98152675358211,0.0475322321660464,0.474314470149715,"CSMD3"
"ENSG00000156804",70.3645866777889,1.15939246083266,0.58662323260319,1.9763834713599,0.0481113621284056,0.476621455427868,"FBXO32"
"ENSG00000282076",7.24293083105616,5.71147823469578,2.89514815753414,1.97277580417866,0.0485211110061675,0.4787150895593,"KCNQ1"
"ENSG00000105699",28.4313053879585,-1.4761509891095,0.749153861960306,-1.97042432010811,0.0487897605817147,0.480374021689966,"LSR"
"ENSG00000230946",13.8872155805834,-2.0349125658872,1.03301753950502,-1.96987223165856,0.0488530156235722,0.480374021689966,NA
"ENSG00000150275",20.5588085031371,2.08672016361643,1.05981319448113,1.96895091935335,0.0489587274575402,0.480374021689966,"PCDH15"
"ENSG00000103319",92.0721787225069,-1.34410441854929,0.682907424438616,-1.96820882369849,0.0490440154356352,0.480374021689966,"EEF2K"
"ENSG00000204197",72.3549048054826,1.28593076226907,0.653779232699509,1.96691895054444,0.0491925554210098,0.480374021689966,"KIFC1"
"ENSG00000224003",20.7638963866292,-1.85503655757434,0.943173882007121,-1.96680229697066,0.0492060076783922,0.480374021689966,NA
"ENSG00000258783",20.0189454094362,-1.77440646618994,0.903526776675322,-1.96386705075766,0.0495455118050911,0.481151919923837,"KRT18P6"
"ENSG00000235387",20.1354885167286,-1.97892418677727,1.00770993407343,-1.96378354510998,0.0495551991270324,0.481151919923837,"SPAAR"
"ENSG00000181982",50.097207796962,-1.31507063020782,0.669799078702136,-1.96338076898527,0.0496019466892223,0.481151919923837,"CCDC149"
