"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENSEMBL","ENTREZID"
"8417","19.3423977010507","-0.687369327406788","0.912616925867165","-0.753184943127865","0.451338786000245","0.906134567444727","ENSG00000263177","100287461"
"8418","52.8158722696142","-0.364464896875753","0.483936337389294","-0.753125708315152","0.451374377135481","0.906134567444727","ENSG00000120322","56128"
"8419","574.145605367854","-0.203619987816193","0.270606907796112","-0.752456725789164","0.451776444348507","0.906386469931915","ENSG00000153814","221895"
"8420","565.406171298044","0.160248464006957","0.212978053475947","0.752417732210397","0.451799886241983","0.906386469931915","ENSG00000126243","79414"
"8421","2452.84422337036","-0.112850455967331","0.149986801493253","-0.752402577052138","0.451808997302165","0.906386469931915","ENSG00000038358","23644"
"8422","66.9095156879248","-0.345685750596812","0.459469632165814","-0.752358211286661","0.451835669950749","0.906386469931915","ENSG00000108825","100885850"
"8423","31.9902109918265","-0.695820948067111","0.924864305918946","-0.752349229626439","0.451841069823195","0.906386469931915","ENSG00000158296","64849"
"8424","936.368753889702","0.135152126027782","0.179647079058859","0.752320197666565","0.451858524404872","0.906386469931915","ENSG00000104980","10469"
"8425","8.70585469876926","-0.943718071134429","1.25453693273157","-0.752244152015214","0.451904246343836","0.906386469931915","ENSG00000153976","9955"
"8426","33.6942439800394","-0.532821458411839","0.708462836987267","-0.752081027535133","0.452002332668708","0.906393355512663","ENSG00000164188","202151"
"8427","172.75321155536","-0.219829142070439","0.292298657481275","-0.75207031043077","0.452008777256942","0.906393355512663","ENSG00000258839","4157"
"8428","8.32510140342129","-1.00535407325063","1.33754958375764","-0.751638732095632","0.45226834431166","0.906624893286473","ENSG00000172927","26579"
"8429","3213.92676986081","0.0784872088742237","0.104423205002783","0.751626124405313","0.452275928305588","0.906624893286473","ENSG00000125885","84515"
"8430","855.940278474502","-0.241638834532335","0.321527787215528","-0.751533286205085","0.452331776143702","0.906629922828635","ENSG00000136205","64759"
"8431","35.6844390098605","-0.549243712099782","0.731036944421856","-0.751321415820037","0.452459243692253","0.906629922828635","ENSG00000149403","2900"
"8432","15.07603561055","-0.697425170215306","0.928358235877803","-0.751245740342747","0.452504777237017","0.906629922828635","ENSG00000111981","80329"
"8433","350.268428516451","-0.220160680940776","0.293106649591334","-0.751128236932655","0.452575483563782","0.906629922828635","ENSG00000256294","7768"
"8434","2667.49256471656","-0.104762402731502","0.139509426265414","-0.750934223843723","0.45269224236953","0.906629922828635","ENSG00000008838","9862"
"8435","610.853883365768","0.138795310830917","0.184830995645908","0.750930926633187","0.452694226807231","0.906629922828635","ENSG00000006210","6376"
"8436","950.170043181818","0.135545748063886","0.180516091783106","0.750879030921782","0.45272546107002","0.906629922828635","ENSG00000105793","85865"
"8437","950.170043181818","0.135545748063886","0.180516091783106","0.750879030921782","0.45272546107002","0.906629922828635","ENSG00000105793","101927446"
"8438","2854.61303163732","-0.120951633723458","0.161082916601029","-0.750865680083457","0.452733496682148","0.906629922828635","ENSG00000183054","729540"
"8439","2173.02844812833","0.0989996877101659","0.131887163244656","0.750639298583725","0.452869763604193","0.906716693734548","ENSG00000182180","51021"
"8440","150.871047285194","0.237727823696978","0.316753136040135","0.75051450687723","0.452944889987266","0.906716693734548","ENSG00000006757","8228"
"8441","3022.99898850782","-0.080153197635739","0.106800484694803","-0.750494699202795","0.452956815136226","0.906716693734548","ENSG00000074356","55421"
"8442","22.0611535683904","0.596694607366987","0.79522135334281","0.750350333097456","0.453043735656579","0.906716693734548","ENSG00000107014","6019"
"8443","2365.39529100925","0.0959810649296891","0.127925335341351","0.750289727000338","0.453080228423487","0.906716693734548","ENSG00000118900","29855"
"8444","1717.44459536644","-0.111260566065931","0.14834499042716","-0.750012290577226","0.453247302482122","0.906920385250407","ENSG00000179240","100506127"
"8445","39.4353266523996","-0.552615536931595","0.736867147766343","-0.749952740608307","0.453283168401882","0.906920385250407","ENSG00000259728","100506874"
"8446","1491.11382624602","-0.105217878960247","0.14031567152102","-0.749865484159301","0.453335724350035","0.906924341550873","ENSG00000111731","9847"
"8447","342.290172683403","0.158976722143266","0.21211301310572","0.749490659792899","0.453561526144536","0.907072210998874","ENSG00000144199","151313"
"8448","9.33099212773734","-0.906925092433374","1.21006389302443","-0.749485293843954","0.453564759161581","0.907072210998874","ENSG00000089101","26074"
"8449","502.440760286135","0.156272054672405","0.208577514464353","0.749227715526897","0.453719966963776","0.907072210998874","ENSG00000168646","8313"
"8450","17.5365243042888","0.700792942291855","0.935379096715991","0.74920740131168","0.453732208883077","0.907072210998874","ENSG00000074803","6557"
"8451","639.202783353113","0.186885304861525","0.249459048405577","0.749162261525514","0.453759412058929","0.907072210998874","ENSG00000135093","84749"
"8452","6115.48326380317","-0.0745804816968077","0.0995641690783718","-0.749069493444993","0.453815320980655","0.907072210998874","ENSG00000100888","57680"
"8453","132.008315590027","-0.274878332992805","0.366974153194158","-0.749040036199424","0.453833074913078","0.907072210998874","ENSG00000156150","257"
"8454","19.5131414031917","0.701662424891049","0.936760170057542","0.749031019164647","0.453838509573712","0.907072210998874","ENSG00000115705","7173"
