"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000277518",24.4936660580724,-3.20348322375505,0.912010422874521,-3.51255111060919,0.000443826630750673,0.13805264961926,"MUC6"
"ENSG00000154162",20.3844884718583,6.72301779237992,1.92553101126983,3.49151364118842,0.000480291939283069,0.144497010979064,"CDH12"
"ENSG00000263729",17.2365996812419,-7.15246695876725,2.11101759676252,-3.3881607475638,0.000703630135579406,0.185450219760041,NA
"ENSG00000281364",14.272044660943,-7.00263059178866,2.07375103454987,-3.37679426079643,0.000733358819481304,0.189557761339731,NA
"ENSG00000130283",22.8952421402147,-7.02825220873125,2.11931263020592,-3.31628854967394,0.000912215892850272,0.22027613244195,"GDF1"
"ENSG00000110169",16.1097976988195,-3.08698488216214,0.932495580161045,-3.31045524272513,0.000931443468525748,0.221998058888111,"HPX"
"ENSG00000288198",220.163402259872,-1.13969596685694,0.345262614052126,-3.30095388400458,0.000963567190202311,0.226710065058882,"PPFIA1"
"ENSG00000286053",155.490946902673,-1.32476291369189,0.413355265396753,-3.20490150868245,0.00135108704282967,0.295180350119168,"ASDURF"
"ENSG00000203710",96.4491385376123,1.29701063679505,0.405241874439116,3.20058394407095,0.00137149412747628,0.295397974246256,"CR1"
"ENSG00000236698",14.9735339967457,-6.89779662754517,2.18493500171215,-3.15698024066618,0.00159412148112245,0.321487004632519,NA
"ENSG00000255192",15.7815056454789,5.02178077896251,1.59688210991933,3.14474108499856,0.00166233880062515,0.323482671364926,"NANOGP8"
"ENSG00000275331",58.4639902962577,-1.54768295947907,0.492478579631845,-3.14264015429066,0.00167431535150562,0.323482671364926,"ABCC6"
"ENSG00000253203",3267.65083085113,3.6925346774736,1.19155210333153,3.09892842046054,0.00194221937971891,0.365400049521807,"GUSBP3"
"ENSG00000256222",63.2330685804453,1.78034556688149,0.575983172077012,3.0909680233565,0.00199505117615443,0.369830092775617,NA
"ENSG00000278545",153.182324143915,-1.98622418529644,0.644684624904186,-3.08092377042749,0.00206359472805858,0.374324979344716,"MARCHF8"
"ENSG00000255319",11.4833421779701,4.65464459260706,1.51770664381066,3.06689346823981,0.0021629592925139,0.381679124386683,"ENPP7P8"
"ENSG00000140839",7.9432805251028,6.49250417876353,2.13079399171567,3.04698821378594,0.00231146772982667,0.395044195428605,"CLEC18B"
"ENSG00000241166",8.02314203295288,-7.33729597835513,2.42773712158864,-3.02227778827792,0.00250880203629502,0.418559408818965,"HLA-L"
"ENSG00000271043",186.986406365055,2.10243886276581,0.698984351310094,3.00784825701068,0.00263104474550299,0.434999397923161,NA
"ENSG00000235439",130.022193502133,-1.19408366097423,0.397963896983219,-3.00048238050242,0.0026955234811598,0.441680776127184,"DDX39B"
"ENSG00000154479",28.0909929939978,-2.23152208304879,0.746762847993316,-2.9882607162974,0.0028057010307448,0.447741089706335,"CFAP210"
"ENSG00000103319",92.0721787225069,-1.94485953515221,0.665378203131668,-2.92293845214427,0.0034674504967091,0.526316331203738,"EEF2K"
"ENSG00000285038",8.84553275941118,-5.59071768620706,1.91286340639972,-2.92269571758371,0.00347015453768812,0.526316331203738,NA
"ENSG00000189042",573.041596606492,1.00801529046114,0.349193639690046,2.88669430335525,0.00389312281403393,0.545393815901913,"ZNF567"
"ENSG00000236439",7.32910303733195,-7.1870829717648,2.5086914925982,-2.86487317909357,0.00417176280640279,0.554783992921044,NA
"ENSG00000171777",35.9774960107888,2.03036205253843,0.711569784862418,2.8533561932102,0.00432601026117502,0.564226292225847,"RASGRP4"
"ENSG00000091262",95.9623554007912,1.84350451721523,0.650600714037981,2.83354210568482,0.0046035242843579,0.574720256234939,"ABCC6"
"ENSG00000224952",361.058380908957,-1.19010884854394,0.420827961648588,-2.82801752022775,0.00468372431401687,0.580781814938092,"PBX2"
"ENSG00000106384",105.090651103675,1.43337283333603,0.507545807916677,2.82412505625766,0.00474098826181195,0.582553675270089,"MOGAT3"
"ENSG00000275498",135.375334207389,1.39497948227618,0.495148113795728,2.817297377107,0.0048429661867738,0.584724443813636,"PDXDC1"
"ENSG00000168918",58.8299763015658,-1.36100317078242,0.484068449798234,-2.811592392253,0.00492969304646189,0.587465758367978,"INPP5D"
"ENSG00000276375",180.769377830678,-1.00233455400119,0.357636772415805,-2.80266077570969,0.00506829474860131,0.59244168933969,NA
"ENSG00000230395",48.6830303305556,-8.82567341873555,3.15825658189179,-2.79447637957553,0.00519838382039112,0.592814770266973,"ANAPC1P3"
"ENSG00000261247",60.895458612001,-8.11814558217906,2.92463092615908,-2.77578463305133,0.00550686732824313,0.605604668445229,"GOLGA8T"
"ENSG00000164035",42.6145623679564,-1.7614511416594,0.634646465041302,-2.77548405086408,0.00551196027651295,0.605604668445229,"EMCN"
"ENSG00000106278",21.1663251729263,2.44406410631639,0.881814821335984,2.77162965191891,0.0055776455231939,0.605604668445229,"PTPRZ1"
"ENSG00000183629",11.9792968009882,-5.22658715615463,1.90390310963025,-2.74519597647469,0.00604747719145631,0.627024301794385,"GOLGA8G"
"ENSG00000137332",20.8509727409352,-3.64136839127506,1.33418203486535,-2.72928902962073,0.00634710469166966,0.649953991997202,"DDR1"
"ENSG00000182854",51.6464304951353,1.42449368370347,0.526575055846385,2.70520539833362,0.00682621669035725,0.660957016598695,"OR4F15"
"ENSG00000226437",216.494895599966,-1.11090661183988,0.416413575936609,-2.66779633526885,0.00763505250786158,0.69366998532772,"TRIM39"
"ENSG00000008226",29.1365781664365,-2.30016742544906,0.868271029623464,-2.64913528952654,0.00806980198834726,0.710539612280099,"DLEC1"
"ENSG00000178645",34.1837839033083,1.93815661625742,0.731874080912384,2.64821048702973,0.00809191254176879,0.710539612280099,"C10orf53"
"ENSG00000272220",24.0884188544169,3.62020696690809,1.36879736575333,2.64480854323946,0.0081737150156343,0.714304847461527,NA
"ENSG00000258778",280.832886682677,1.02187378119258,0.38742320725107,2.63761633806918,0.00834909817323032,0.719355162794004,NA
"ENSG00000281420",18.2386741199765,2.20697136990808,0.845150817501283,2.6113343609287,0.00901896663475234,0.726323267434509,NA
"ENSG00000159871",111.017939035372,1.0867806531843,0.418258387643242,2.59834754135589,0.00936736318883795,0.726323267434509,"LYPD5"
"ENSG00000286235",6.18750976769513,7.0423286313614,2.7113700792149,2.59733213305967,0.00939510301247944,0.726323267434509,NA
"ENSG00000079101",36.4732478712654,1.9141710428732,0.737198011074173,2.59654938580757,0.00941653678835234,0.726323267434509,"CLUL1"
"ENSG00000234764",8.25640616113628,-6.75507506728465,2.60649280133434,-2.59163388589699,0.00955213652676228,0.726323267434509,NA
"ENSG00000233904",36.087144681637,-1.98468017190279,0.767153114363993,-2.58707177842612,0.00967954261243189,0.728028549276025,"HLA-E"
"ENSG00000285953",34.8816623585403,-7.61661747803639,2.94949544260849,-2.58234590500007,0.00981311742443302,0.735062575400795,NA
"ENSG00000215186",16.6898529936453,-6.1937443147541,2.40456502836471,-2.57582732913916,0.0100000570990603,0.743000193854065,"GOLGA6B"
"ENSG00000229944",216.883121914916,-1.09771154267014,0.428407866570237,-2.56230482287413,0.0103980012892686,0.748331307314728,NA
"ENSG00000179994",22.5388302904816,3.091311417343,1.20645763466026,2.56230416098575,0.0103980211075227,0.748331307314728,NA
"ENSG00000287542",99.5154294683956,1.29297975488265,0.505759075901904,2.55651320260921,0.0105727058857646,0.749151731334176,"HERC3"
"ENSG00000275748",224.149233196428,1.06685388191172,0.418003012994185,2.5522636171203,0.010702550629206,0.750515205220149,"ARL17A"
"ENSG00000122035",15.2655484138594,2.56929063214058,1.0071762427773,2.55098415055516,0.0107419210709427,0.750515205220149,"RASL11A"
"ENSG00000227746",33.2495309725476,-2.73871732140201,1.0776160113223,-2.54145938128875,0.0110390772063741,0.754182620024029,"C4A"
"ENSG00000042304",59.5202413519864,1.22271713719088,0.482251551083433,2.53543432767383,0.0112307984233181,0.757165688621996,"C2orf83"
"ENSG00000254852",180.923095536176,1.31700400198261,0.522885472487064,2.51872364270971,0.0117781059377737,0.770994414043195,"NPIPA2"
"ENSG00000140945",72.4439338806906,-1.44289276591911,0.573050905021799,-2.51791377218787,0.0118052217930546,0.770994414043195,"CDH13"
"ENSG00000254737",145.058749028254,1.04402297744147,0.416462142643071,2.50688566988488,0.0121800101314892,0.789849985629292,"OR10G4"
"ENSG00000136305",8.9816231117398,-6.65944893009766,2.65854809403714,-2.50491948783403,0.0122479270061842,0.790338652953902,"CIDEB"
"ENSG00000231044",154.322113518463,-1.63311392044198,0.659582630016788,-2.47598078863965,0.013287072762628,0.819682690816752,"NELFE"
"ENSG00000252211",7.34102647183891,5.77267078275538,2.33467903781694,2.47257575420438,0.0134143280201746,0.820599159420813,NA
"ENSG00000030304",8.43308387355659,4.25416433023321,1.72418179156495,2.46735254428823,0.0136116270339955,0.82552401642237,"MUSK"
"ENSG00000286143",7.50627221932953,-5.69671983872185,2.31359049042584,-2.46228529305258,0.0138054803390214,0.827967892750723,NA
"ENSG00000270479",65.4932725847942,-1.27444956303662,0.521254247233109,-2.44496724928685,0.0144865296213362,0.845793922480411,"BNIP3P37"
"ENSG00000282068",6.6990076469074,-5.6675334231342,2.32116964727247,-2.44167134866421,0.0146194487699363,0.845793922480411,NA
"ENSG00000268083",92.1280527184804,-10.7523227990518,4.41915840588289,-2.4331154965475,0.014969525078469,0.86051791149234,NA
"ENSG00000234475",421.1929295264,-2.04144783304329,0.840780151707863,-2.42803999225782,0.0151806692116058,0.867899194303393,"HSPA1A"
"ENSG00000166401",51.3131873787561,1.26838010897332,0.525111585387242,2.41544872417538,0.0157158350934317,0.882009191543296,"SERPINB8"
"ENSG00000279897",8.81305740210408,-3.80785032260288,1.57919771454816,-2.41125622683185,0.0158976754162978,0.884103452242111,"BIRC6-AS2"
"ENSG00000226882",183.268734089961,-11.5248380274571,4.78490933583132,-2.40858022975577,0.0160147059036972,0.885246634773048,"GNL1"
"ENSG00000163793",32.3850860447538,1.78738768941984,0.748475162581764,2.38803874700998,0.0169385558444759,0.91585325176199,"DNAJC5G"
"ENSG00000101892",60.4708070054254,-1.16134683233512,0.488144875281233,-2.37910278514352,0.0173548360056055,0.928559622084177,"ATP1B4"
"ENSG00000254507",38.772544683992,-1.9816321336901,0.835246930535823,-2.37251052502385,0.0176676597630803,0.932363011559432,"DEFB131E"
"ENSG00000105976",39.5575282681572,2.20241181110747,0.928819962847118,2.37119344889661,0.0177307482036967,0.932363011559432,"MET"
"ENSG00000232742",7.64167533876914,-7.32731951470321,3.11281353798738,-2.35392175769088,0.0185765207567564,0.95367105934235,NA
"ENSG00000266504",6.27381877510767,6.53124119988633,2.77526090175353,2.35337917085907,0.0186036529666827,0.95367105934235,"RDM1P1"
"ENSG00000274320",23.9641385141261,3.03103842782125,1.28975340326119,2.35009143620567,0.0187687998484338,0.954632593439023,"GOLGA6L9"
"ENSG00000260628",20.7849613540538,-2.73481285340541,1.16642295096091,-2.34461509108033,0.0190467311094117,0.956848468428415,"LOC388248"
"ENSG00000285460",94.4423966929933,-1.90892486970275,0.815213517807911,-2.34162563304372,0.019199962815564,0.957493797802257,"BCAR1"
"ENSG00000284254",113.668189197204,1.25964097569405,0.538998391066868,2.33700322036356,0.0194390166340279,0.963748477571644,"HNRNPH1"
"ENSG00000206279",8.40472496602444,-7.53618387587063,3.22733264591938,-2.33511221268106,0.0195375594974638,0.963852935208216,"DAXX"
"ENSG00000236227",8.57658512319621,7.51335695649385,3.22459206450342,2.33001781502892,0.0198052095606634,0.971832101222711,"BRD2"
"ENSG00000259993",9.07790310037329,5.86020245817244,2.51962418362231,2.3258240241795,0.0200279404621799,0.975752015203028,NA
"ENSG00000136011",7.5329006595029,-4.52508179939013,1.94813308089444,-2.32277858415738,0.020191050124327,0.975752015203028,"STAB2"
"ENSG00000228712",8.36706369381402,-7.52777607648242,3.2521887505779,-2.31467994443581,0.0206304541395746,0.975752015203028,"HSD17B8"
"ENSG00000179938",45.1380040570051,-1.66853036416067,0.7219771042062,-2.31105717125917,0.0208296972272416,0.975752015203028,"GOLGA8J"
"ENSG00000267691",92.5729095046659,1.10613672504943,0.480120303825116,2.30387408371786,0.0212297128976857,0.983857805803858,NA
"ENSG00000146147",39.716108843179,-1.36164554682997,0.591714097819009,-2.30118827969258,0.0213809910834613,0.985889317496688,"MLIP"
"ENSG00000140478",17.7889946049012,4.60298051622842,2.02232630205083,2.27608201088052,0.0228411015519174,1,"GOLGA6D"
"ENSG00000281897",6.04242864997938,-6.93126771981227,3.05567628660359,-2.26832526409937,0.0233093891787995,1,"TCF20"
"ENSG00000079819",16.5262494077995,-2.6312430350324,1.1653303929913,-2.25793736339291,0.0239495647841103,1,"EPB41L2"
"ENSG00000160948",63.6577911917795,1.8936261707303,0.838740931784461,2.25770091689877,0.0239643120391138,1,"VPS28"
"ENSG00000258465",88.4147919142001,-1.20729083606342,0.537142194678251,-2.24761869021775,0.0246005147417274,1,NA
"ENSG00000254198",10.7404467046655,5.87148137377977,2.62026385090372,2.24079776231493,0.0250391779715747,1,NA
"ENSG00000197558",19.1993433431966,1.9285733315845,0.86163014373104,2.23828442588298,0.0252025130772389,1,"SSPOP"
"ENSG00000284901",7.83079511248349,7.38210626037886,3.30834211168366,2.23136121089424,0.0256572120694118,1,"RUVBL1"
"ENSG00000189064",8.55007380254247,7.06721327224731,3.17731734131835,2.22427051284557,0.0261302493783733,1,"GAGE2E"
"ENSG00000213265",35.7123670932582,-1.73311808840687,0.783629552739698,-2.21165483403172,0.0269905235110717,1,"TSGA13"
"ENSG00000237299",10.1034664016007,2.98115577530731,1.35018801962331,2.20795602684953,0.027247338645367,1,NA
"ENSG00000268009",13.2436967805564,-2.96060903298924,1.34145954772225,-2.20700582288616,0.0273136525392499,1,"SSX4"
"ENSG00000250517",89.8080966762047,1.14079464258179,0.518682856233748,2.19940688008336,0.0278490038668086,1,NA
"ENSG00000276068",507.814939480098,-2.33606633909425,1.06503403468148,-2.19341942419042,0.0282771741042155,1,"NAIP"
"ENSG00000251624",7.84181483428149,7.0502541359383,3.22442187828395,2.1865172741262,0.0287777822959296,1,NA
"ENSG00000124208",16.1941133182672,4.56957773461523,2.10136318550768,2.17457780079612,0.0296617693729811,1,"PEDS1-UBE2V1"
"ENSG00000168658",10.5748446346817,-2.81400473617955,1.2953843991042,-2.17233180986705,0.0298306443451112,1,"VWA3B"
"ENSG00000139192",8.60210654867185,-2.63132785619584,1.21197806171175,-2.1711018865139,0.0299234714781691,1,"TAPBPL"
"ENSG00000234623",7.19671720772598,-5.77995019152467,2.66923955206442,-2.165392082196,0.0303576718937806,1,"MOG"
"ENSG00000276950",12.2064058051476,2.78593230725281,1.28669388387798,2.16518656236732,0.0303734009898253,1,"GSTT4"
"ENSG00000166897",19.1147593046853,2.93244094071158,1.35498621514821,2.16418507282809,0.0304501484402647,1,"ELFN2"
"ENSG00000260818",45.4776044678557,-1.47131662954295,0.68035973247395,-2.16255689353174,0.0305752767541411,1,NA
"ENSG00000250769",17.9043757478285,2.03190085357343,0.93967817134371,2.16233697401726,0.0305922117445552,1,NA
"ENSG00000007372",22.3651483282474,-2.56154360524223,1.18862772312625,-2.1550427904416,0.0311584858783276,1,"PAX6"
"ENSG00000285625",41.5187524833052,-1.55638544073767,0.722377593517402,-2.15453172233556,0.031198497001233,1,NA
"ENSG00000153283",23.3921584936995,2.28371459635256,1.06159254633362,2.15121574114262,0.0314591751513096,1,"CD96"
"ENSG00000117983",6.5133877148494,3.25399341882999,1.51275338519194,2.15104024931144,0.0314730229367238,1,"MUC5B"
"ENSG00000186529",95.1309203430896,1.60253344794715,0.745074337877158,2.15083699233694,0.0314890681608172,1,"CYP4F3"
"ENSG00000227420",10.178333778416,-5.0821252160248,2.36427583705705,-2.14954834641918,0.0315909579682718,1,"MRPS18B"
"ENSG00000234487",253.43096770854,-6.12362091796551,2.85829510791974,-2.142403316228,0.0321610412723566,1,"HLA-F"
"ENSG00000231641",7.08500510177078,7.2377096513043,3.40659994368011,2.12461391738458,0.0336188416091302,1,"TRIM26"
"ENSG00000104043",11.7811937832395,2.47583512944844,1.16581789371216,2.12368942250918,0.0336961224539414,1,"ATP8B4"
"ENSG00000147488",56.7298179758271,-1.14294553476034,0.5384130963296,-2.12280411184623,0.0337702701472568,1,"ST18"
"ENSG00000234493",27.2948311036908,-1.66620962457088,0.789234285229561,-2.11117238031067,0.0347574979116402,1,"RHOXF1P1"
"ENSG00000153898",33.7738513194426,-1.42019804321389,0.672720692035415,-2.11112585063628,0.0347614960291257,1,"MCOLN2"
"ENSG00000276023",57.5227561122053,3.89425745999164,1.84769423358939,2.10763089974391,0.0350629286289986,1,"DUSP14"
"ENSG00000261143",37.8528998496805,-2.2830653270441,1.08491777668853,-2.10436714753873,0.0353464328533928,1,"ADAMTS7P3"
"ENSG00000166343",84.8635545084835,1.04579810381142,0.498404611450709,2.09829138772896,0.0358794128466518,1,"MSS51"
"ENSG00000275113",6.83688648796038,-5.8804705338973,2.80840376537245,-2.09388358127252,0.0362703522095084,1,"GAGE12B"
"ENSG00000129204",89.0705090624234,-1.18782848471248,0.570354294231169,-2.08261513365769,0.0372863186447182,1,"USP6"
"ENSG00000215018",66.8255692306493,1.43462251846978,0.689851365258876,2.07961104481024,0.0375612231114568,1,"COL28A1"
"ENSG00000171385",47.9649186656717,1.35883795459228,0.653901912476074,2.0780455427128,0.0377051646636482,1,"KCND3"
"ENSG00000284383",6.71211009641442,7.15970329183028,3.46201444057714,2.06807435807134,0.038633031479998,1,NA
"ENSG00000132256",58.3624745683519,-1.19975587769847,0.582607863349515,-2.05928541849893,0.0394669045014986,1,"TRIM5"
"ENSG00000256673",69.9076120302112,-1.17543091264331,0.571123844235345,-2.05810162630673,0.0395803789415232,1,NA
"ENSG00000070159",136.173573734373,1.03851777561797,0.504773722897221,2.05739270589849,0.0396484662123147,1,"PTPN3"
"ENSG00000103534",44.0530808245414,1.27616493236972,0.620472040980876,2.05676460514205,0.0397088742999225,1,"TMC5"
"ENSG00000235222",89.9384291921757,-1.12948070099588,0.55023124375751,-2.0527382147235,0.0400979736545204,1,"MSH5"
"ENSG00000125999",35.0830942134951,1.36093689583586,0.665493307848448,2.04500463007779,0.0408544016362866,1,"BPIFB1"
"ENSG00000177144",30.7060780796225,2.12560068263834,1.04166711024873,2.04057578637651,0.0412930109788389,1,"NUDT4B"
"ENSG00000197826",28.8591258902343,1.8374353282561,0.904765296177312,2.03084196091448,0.0422710289154459,1,"CFAP299"
"ENSG00000163491",31.4769824071794,1.61577810312832,0.796866369387358,2.0276650705821,0.0425944428899274,1,"NEK10"
"ENSG00000255154",53.9542180327319,1.1699630589186,0.577675818436681,2.02529346318283,0.0428372393544082,1,"HTD2"
"ENSG00000281828",8.65157639142081,-6.37974462350408,3.15193640238405,-2.02407149417057,0.0429627961300286,1,NA
"ENSG00000168405",58.799705881781,-1.12877847234426,0.55891893257355,-2.01957458686679,0.0434275333925872,1,"CMAHP"
"ENSG00000115523",8.09860212089539,2.56761069550784,1.27365868197945,2.01593310031648,0.0438069718165065,1,"GNLY"
"ENSG00000100065",110.90883259215,-1.20604452180529,0.60019425611562,-2.00942363162663,0.0444922261429192,1,"CARD10"
"ENSG00000166143",5.99187676939398,-4.9143899793393,2.45145341676993,-2.00468421945972,0.0449968166095554,1,"PPP1R14D"
"ENSG00000277399",12.0285124895072,2.49417138521532,1.24504079288603,2.00328487184245,0.0451467203388218,1,"GPR179"
"ENSG00000250053",6.48431346109049,6.71846559498387,3.35553889284267,2.00220167595562,0.0452630455239137,1,NA
"ENSG00000224370",7.39789907879335,2.85552329899361,1.4273785071821,2.00053684753241,0.0454423251746776,1,NA
"ENSG00000237462",7.92090028340749,6.53520791385276,3.26707470622162,2.00032399057405,0.0454652901009062,1,"TRIM27"
"ENSG00000255639",43.5994661915435,1.87867683005513,0.941121333006191,1.99621107732638,0.0459109522109684,1,NA
"ENSG00000196183",10.8378589278102,-2.73754704066034,1.37538335561076,-1.99038837389791,0.0465481696137224,1,"RPS2P4"
"ENSG00000091831",31.4478196466725,-1.47491148622774,0.742701314474214,-1.98587434475174,0.0470472780690343,1,"ESR1"
"ENSG00000240065",7.20608799671686,-6.57564719432365,3.31561323799808,-1.98323710346082,0.047340951236031,1,"PSMB9"
"ENSG00000150782",52.6633856774623,1.44244228740759,0.727495236548123,1.98275152185436,0.0473951914622979,1,"IL18"
"ENSG00000232653",157.519580662671,-1.29781922963149,0.655220517569966,-1.98073655331299,0.0476208252528793,1,"GOLGA8N"
"ENSG00000170381",13.6222302088318,3.19278164204636,1.61495482801236,1.97700987462042,0.048040514026446,1,"SEMA3E"
"ENSG00000277649",52.31652300013,-9.44916634232301,4.78558045168331,-1.9745078862898,0.0483240216049804,1,"TIMM22"
"ENSG00000255152",77.1317317102453,-1.16926965558191,0.592402388142089,-1.97377606671879,0.0484072113793611,1,"MSH5-SAPCD1"
"ENSG00000270367",35.7528773075856,-1.35077983421113,0.684392290293564,-1.97369235943866,0.0484167344870067,1,NA
"ENSG00000268696",14.0668275845677,-2.27613708273897,1.15700617284591,-1.96726442447607,0.0491527341587485,1,"ZNF723"
"ENSG00000254866",19.8608680561435,1.73548890168062,0.883269019586882,1.96484747364097,0.0494318936820649,1,NA
"ENSG00000260914",140.94680265213,-1.22934251488229,0.6266362652874,-1.96181195213537,0.0497843816477761,1,NA
