"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000069812",71.3644614606843,1.50982965278012,0.449747196162263,3.35706295817659,0.000787751728646085,0.22987621150931,"HES2"
"ENSG00000091262",95.9623554007912,2.18109942200021,0.651073580321503,3.35000449706956,0.000808102483799073,0.22987621150931,"ABCC6"
"ENSG00000129422",87.7447951428636,1.87742327998507,0.561184651502103,3.34546441168667,0.000821449001748004,0.22987621150931,"MTUS1"
"ENSG00000276203",335.756385470158,-1.03968957333162,0.310953521241053,-3.34355298239459,0.000827128980814811,0.22987621150931,"ANKRD20A3P"
"ENSG00000282019",61.1599171990466,-2.58151997789777,0.786521950999519,-3.28219698714975,0.00103001621957097,0.269172447589076,"GPI"
"ENSG00000109063",131.5283574565,-1.42617825416635,0.439981552892028,-3.24145011260582,0.00118923246901838,0.297461018572041,"MYH3"
"ENSG00000167614",15.7030125760724,-4.88376935079818,1.51680611046871,-3.21977167489722,0.0012829273392648,0.307709243605306,"TTYH1"
"ENSG00000268447",9.65199184533957,-6.85850369737581,2.15119452901379,-3.18823035521574,0.00143146449410183,0.338696105773364,"SSX2B"
"ENSG00000204382",13.6552659470588,-6.75606165420458,2.14227354534507,-3.15368766462377,0.00161221533010991,0.361901002755057,"XAGE1B"
"ENSG00000196436",20.5896175622204,-4.35484174483709,1.38574477746191,-3.14260014951186,0.001674544170697,0.371134099806757,"NPIPB15"
"ENSG00000227772",10.9290183341849,7.4787337686841,2.38672865509216,3.13346628353751,0.0017275476462426,0.373427552321749,"MICB"
"ENSG00000274320",23.9641385141261,3.97311893483328,1.28239269196635,3.09820771727975,0.00194694913834223,0.410712439316074,"GOLGA6L9"
"ENSG00000217929",15.3126760515253,-4.46664383471698,1.445910593613,-3.08915631052669,0.00200725800712033,0.416706674426486,NA
"ENSG00000182870",42.3711950273094,-1.80346116353928,0.586360674175832,-3.07568573911298,0.00210019073955142,0.417866359759156,"GALNT9"
"ENSG00000278191",315.404355129992,1.37742801328168,0.457286066328222,3.01218015309703,0.00259378614468656,0.473068766742885,"CARS1"
"ENSG00000176020",45.2407410172087,-8.91498915907596,3.02576321172835,-2.94636048337161,0.00321537434037291,0.526149432949433,"AMIGO3"
"ENSG00000126733",10.032529085993,-4.6403903146403,1.58746851218502,-2.92313849315549,0.00346522349956641,0.561783317165817,"DACH2"
"ENSG00000260596",25.4904485092581,-3.21693435097223,1.10997811829308,-2.89819618779442,0.00375315735556166,0.57770452848242,"DUX4"
"ENSG00000253203",3267.65083085113,3.45245027068925,1.19152386128336,2.89750829410224,0.00376139792375326,0.57770452848242,"GUSBP3"
"ENSG00000145526",138.901020985011,1.33593176765917,0.462156426948417,2.89064846826912,0.00384447888776314,0.579424996833191,"CDH18"
"ENSG00000254737",145.058749028254,1.20028441785018,0.415636179722546,2.88782468035246,0.00387916022092045,0.579424996833191,"OR10G4"
"ENSG00000114270",40.7806976259364,-2.08648281256552,0.726678168356395,-2.87126117643625,0.00408837581169935,0.58883820411625,"COL7A1"
"ENSG00000108622",102.276747106112,1.46520466504288,0.515107343550147,2.84446471864411,0.00444861122422058,0.603804138952543,"ICAM2"
"ENSG00000234947",19.3232055775567,5.51549846179617,1.97750721687505,2.78911672975436,0.00528520118875704,0.672441602471105,"STK19"
"ENSG00000147082",47.3365421774963,-2.1247322727593,0.762079714394748,-2.78807089681791,0.00530229386605667,0.672441602471105,"CCNB3"
"ENSG00000275326",101.837881652421,1.78818252371808,0.641874879549656,2.78587397745286,0.00533836214195463,0.672441602471105,"NOSTRIN"
"ENSG00000284254",113.668189197204,1.49406236506446,0.537745431273191,2.77838225705991,0.00546303082983187,0.679666308925871,"HNRNPH1"
"ENSG00000182521",48.8488500532588,-1.88200307374011,0.679011382113718,-2.77168118726016,0.0055767626382817,0.687630542490664,"TBPL2"
"ENSG00000259993",9.07790310037329,6.93689435152428,2.50964575538209,2.76409303450405,0.00570812617397923,0.698906162099317,NA
"ENSG00000255154",53.9542180327319,1.58086245203114,0.578228062594349,2.73397739455648,0.00625743402176731,0.741515363619668,"HTD2"
"ENSG00000118729",10.8038291437226,-6.99213022825103,2.56605342698196,-2.72485761782238,0.00643292219269653,0.745920759416712,"CASQ2"
"ENSG00000216819",635.324924622122,4.4618427877144,1.64138205593489,2.71834505049042,0.0065609377866165,0.750819998077571,"TUBB2BP1"
"ENSG00000219993",10.1815491074976,-5.45084852192676,2.01267070201048,-2.70826644243484,0.00676356987847839,0.768982759755053,NA
"ENSG00000274810",17.820510046692,2.60481279199597,0.967875627315301,2.69126809115053,0.00711809682113196,0.786397784817292,"NPHP3-ACAD11"
"ENSG00000168676",164.549425671358,1.0673389011536,0.398260541397234,2.68000163262223,0.00736218011074204,0.799125508088351,"KCTD19"
"ENSG00000075884",55.8408791240869,1.36752943723293,0.511154177070903,2.67537564706869,0.00746455594004711,0.799125508088351,"ARHGAP15"
"ENSG00000249646",99.2609872839011,1.16628401513323,0.436082988379975,2.67445428097509,0.00748509813961331,0.799125508088351,NA
"ENSG00000267253",70.6357441276848,-1.381149316696,0.520302513591754,-2.65451209751352,0.0079423191659853,0.820257970668839,"WHSC1L2P"
"ENSG00000178401",147.576053268735,1.06385062267898,0.402608660019966,2.6423937891108,0.0082322280354412,0.83768008153457,"DNAJC22"
"ENSG00000181625",274.360016357845,-4.65280728520503,1.76685095082331,-2.63338980746335,0.00845372621457852,0.847165103743403,"SLX1B"
"ENSG00000111077",159.693295917949,1.07517031532377,0.408582849851835,2.63146217643168,0.00850183300533469,0.847165103743403,"TNS2"
"ENSG00000276497",86.7149526923067,1.40002495136764,0.532534816483452,2.62898294727955,0.00856406552987506,0.847165103743403,"APBA1"
"ENSG00000134184",124.045152146666,1.54195513539761,0.586977955606912,2.6269387473049,0.00861568414417856,0.847483222923721,"GSTM1"
"ENSG00000204173",48.3881050009172,-1.52195310390019,0.587364077524564,-2.59115795830491,0.00956535754711489,0.90023630081473,"LRRC37A5P"
"ENSG00000235007",93.166426720407,-1.35489157107484,0.523989847961496,-2.58572103323345,0.00971755444936799,0.90023630081473,NA
"ENSG00000079101",36.4732478712654,1.91937979999124,0.743910567307098,2.58012170325696,0.00987655010543873,0.900669353104827,"CLUL1"
"ENSG00000205771",85.4785356107382,-1.16796458475611,0.459414792821885,-2.54228771690625,0.0110129476620366,0.933587863256853,"CATSPER2P1"
"ENSG00000100739",15.4060989699011,2.59676458737134,1.02259630465698,2.53938389523361,0.01110478971023,0.933587863256853,"BDKRB1"
"ENSG00000100031",34.0864294788167,-2.24440878696633,0.884188981383051,-2.53838131239277,0.0111366570364193,0.933587863256853,"GGT1"
"ENSG00000172716",13.1462559125576,4.33545016265762,1.71339161193003,2.53033231426527,0.0113954540347139,0.933587863256853,"SLFN11"
"ENSG00000275331",58.4639902962577,-1.22648769007998,0.486551903836421,-2.52077461912949,0.0117096826655064,0.939479813885766,"ABCC6"
"ENSG00000106278",21.1663251729263,2.22709887777817,0.883931239129399,2.51953860118315,0.0117508755063672,0.939479813885766,"PTPRZ1"
"ENSG00000196684",90.8920867132395,1.8627470908228,0.750339508631999,2.48253899653894,0.0130449788494802,0.98715082603591,"HSH2D"
"ENSG00000168959",11.7343924370043,3.19169175125778,1.28615220203147,2.48158168700137,0.0130800726278103,0.98715082603591,"GRM5"
"ENSG00000229006",185.433021748908,-11.8492996129446,4.7851339073076,-2.47627335879754,0.0132761885809064,0.989160790906768,"TRIM27"
"ENSG00000182359",71.0300884853344,1.10716516714103,0.449752125705072,2.46172303333828,0.0138271397561781,1,"KBTBD3"
"ENSG00000002587",32.9631317596451,-1.66292317814467,0.676952909572879,-2.4564827990678,0.0140304518751963,1,"HS3ST1"
"ENSG00000183629",11.9792968009882,-4.58541060642595,1.86735158561858,-2.45556896823314,0.0140661758749082,1,"GOLGA8G"
"ENSG00000214544",10.4177706139885,-6.57379858518191,2.6936061503743,-2.44051959276541,0.0146661503640025,1,"GTF2IRD2P1"
"ENSG00000102362",127.816645439203,1.03959297916524,0.428228476703346,2.42765961565282,0.0151965982406284,1,"SYTL4"
"ENSG00000226882",183.268734089961,-11.5565120881934,4.78490933583132,-2.41519980361039,0.0157265801612253,1,"GNL1"
"ENSG00000271043",186.986406365055,1.69056649805013,0.700119013035325,2.41468445589098,0.0157488465388747,1,NA
"ENSG00000171747",112.077048763181,-1.11330406630836,0.461248266390137,-2.41367642424199,0.0157924802524684,1,"LGALS4"
"ENSG00000223766",472.843344212527,-1.06474544171149,0.441208354636333,-2.41324859450838,0.0158110314313729,1,"PRR3"
